yhat,yhat_lower,yhat_upper,stationOwnerId,date
14.393024363076293,-10.10588495175283,35.706462699846114,station_owner_1748555927568,2025-10-11
13.12340782687124,-9.233301815927739,38.60265508467394,station_owner_1748555927568,2025-10-12
-5.140675368140165,-28.171602138518836,18.80851909676347,station_owner_1748555927568,2025-10-13
-7.64560380445144,-31.39727659884444,14.738656668809377,station_owner_1748555927568,2025-10-14
-13.99340644874334,-39.119525650237186,9.59545083150762,station_owner_1748555927568,2025-10-15
51.23152465703811,27.542002842825724,74.82768918394304,station_owner_1748555927568,2025-10-16
3.5812588254764144,-19.7643997382218,27.53755058259904,station_owner_1748555927568,2025-10-17
12.30208063715488,-10.744403404569372,34.20141566081644,station_owner_1748555927568,2025-10-18
11.032464101119949,-14.438346049874328,35.02217907736237,station_owner_1748555927568,2025-10-19
-7.23161909385189,-29.436378981775096,18.294325016238265,station_owner_1748555927568,2025-10-20
-9.736547530217468,-32.64318928262675,13.118716868140229,station_owner_1748555927568,2025-10-21
-16.084350174467062,-37.25163993126516,7.297305267812249,station_owner_1748555927568,2025-10-22
49.14058093127343,25.396123768834954,72.24221208497387,station_owner_1748555927568,2025-10-23
1.490315099688381,-21.0500015181312,25.21384349414955,station_owner_1748555927568,2025-10-24
10.211136911458674,-12.412071330983833,34.530535590330324,station_owner_1748555927568,2025-10-25
8.941520375368668,-13.210383999332727,30.76645194038102,station_owner_1748555927568,2025-10-26
-9.322562819685581,-32.938621276723644,14.12727571251878,station_owner_1748555927568,2025-10-27
-11.827491255975012,-36.55159565925185,11.33549450899092,station_owner_1748555927568,2025-10-28
200.19799010316393,-22.42746496173433,451.0121010906311,station_owner_1748557319091,2025-08-03
400.38793123649583,168.12714452375624,626.068904769742,station_owner_1748557319091,2025-08-11
390.4269669565051,168.06770444569761,605.3355244162055,station_owner_1748557319091,2025-08-23
377.4377366112573,140.13180203941747,618.6050555679997,station_owner_1748557319091,2025-08-29
291.6200434709784,58.96153261261531,545.9588238032485,station_owner_1748557319091,2025-09-19
276.0033760963121,41.98083094065803,498.36703617983943,station_owner_1748557319091,2025-09-20
-0.04329393272575999,-233.87181148036257,249.95469928948492,station_owner_1748557319091,2025-09-21
228.7525449291897,-1.3946175897315043,470.13028478951463,station_owner_1748557319091,2025-09-22
85.13662029485263,-145.94441630855573,317.54811373174437,station_owner_1748557319091,2025-09-23
247.3974783739732,11.521346943358846,480.5759323959295,station_owner_1748557319091,2025-09-27
-28.649191655855503,-240.31539282100428,199.9777237274332,station_owner_1748557319091,2025-09-28
200.1466472053595,-29.56173917309782,435.8988980301767,station_owner_1748557319091,2025-09-29
56.53072257067106,-185.3991577458822,282.8115613982799,station_owner_1748557319091,2025-09-30
76.21593674885003,-139.70911008350373,289.85956175929635,station_owner_1748557319091,2025-10-01
72.12927847046055,-149.74662801804914,295.15451011626027,station_owner_1748557319091,2025-10-02
234.40824802658813,7.615659482954206,453.42126678185315,station_owner_1748557319091,2025-10-03
218.79158064954223,-10.289865300167103,450.36934623633306,station_owner_1748557319091,2025-10-04
-57.255089380127885,-293.252321329403,166.1990088875338,station_owner_1748557319091,2025-10-05
171.54074948108493,-61.770157377892474,393.3974111643145,station_owner_1748557319091,2025-10-06
27.924824847032227,-212.3494602792735,245.0749728802486,station_owner_1748557319091,2025-10-07
47.610039024781486,-195.20681828723082,272.49734259834673,station_owner_1748557319091,2025-10-08
43.523380746060894,-181.0841725587896,292.64495341652315,station_owner_1748557319091,2025-10-09
205.80235030258416,-21.265940121447944,426.7329424895817,station_owner_1748557319091,2025-10-10
190.18568292511122,-45.3732388248412,426.0775705167129,station_owner_1748557319091,2025-10-11
-85.86098710372048,-306.94473580866367,145.9772786954021,station_owner_1748557319091,2025-10-12
142.93485175725345,-90.47883101796008,387.51525408569694,station_owner_1748557319091,2025-10-13
-0.6810728771494041,-225.89550952782326,229.03317328083597,station_owner_1748557319091,2025-10-14
19.004141301203276,-212.20387199073107,252.77654482990988,station_owner_1748557319091,2025-10-15
14.91748302242712,-210.0769933992756,240.57647906183064,station_owner_1748557319091,2025-10-16
177.19645257831746,-52.28698652952094,417.7192771378315,station_owner_1748557319091,2025-10-17
161.57978520166432,-75.30524895666653,392.221676767672,station_owner_1748557319091,2025-10-18
-114.46688482771896,-334.74959652340925,114.19016167834056,station_owner_1748557319091,2025-10-19
114.32895403342076,-121.71629140763493,337.84019512824403,station_owner_1748557319091,2025-10-20
-29.28697060105958,-245.8522215538827,200.8871156924031,station_owner_1748557319091,2025-10-21
-9.601756422374876,-225.827029146373,210.98575672097448,station_owner_1748557319091,2025-10-22
-13.688414701818942,-255.13381681058013,227.49626421455562,station_owner_1748557319091,2025-10-23
148.59055485431344,-76.36301832387592,369.6686695207902,station_owner_1748557319091,2025-10-24
132.97388747723335,-91.2686008270273,352.98329749004284,station_owner_1748557319091,2025-10-25
-143.0727825517175,-368.5063192948772,76.22377728408715,station_owner_1748557319091,2025-10-26
85.72305630958931,-145.63730728506823,335.5831713206324,station_owner_1748557319091,2025-10-27
303.34175237706467,55.91566778765943,569.8699650800886,station_owner_1748557700556,2025-07-30
306.3524047283768,50.32492434223402,550.1659127223272,station_owner_1748557700556,2025-08-06
85.11311351410521,-190.25287326014,336.76891959345147,station_owner_1748557700556,2025-08-11
125.09404119905608,-125.29366458274743,386.70838264414255,station_owner_1748557700556,2025-08-15
467.8310381048445,220.87190462763652,717.170101946651,station_owner_1748557700556,2025-08-16
293.469125411596,40.829375117241035,548.4595860267582,station_owner_1748557700556,2025-08-19
296.4797777745316,60.16954531000068,537.6873390228299,station_owner_1748557700556,2025-08-26
318.3950141765192,63.17619760784413,567.9719528908466,station_owner_1748557700556,2025-09-03
476.86299519075806,225.92654897522257,738.2949275204115,station_owner_1748557700556,2025-09-06
324.416318889147,83.13148822878975,574.120848443312,station_owner_1748557700556,2025-09-17
327.4269712435367,83.4955604489845,596.1281818147022,station_owner_1748557700556,2025-09-24
464.9593160598498,215.76535527709274,708.1655865247086,station_owner_1748557700556,2025-09-25
143.15795535177952,-115.78220642698896,393.1810544598138,station_owner_1748557700556,2025-09-26
485.89495225512684,209.89150740400592,748.8857754530991,station_owner_1748557700556,2025-09-27
269.17785863358563,15.263618167629444,547.8500988460038,station_owner_1748557700556,2025-09-28
106.18768002704272,-143.5648272434189,359.2670658911926,station_owner_1748557700556,2025-09-29
311.5330395553017,80.13863802986391,548.4506570285332,station_owner_1748557700556,2025-09-30
330.4376235987719,72.65331164549708,580.0227335763669,station_owner_1748557700556,2025-10-01
467.96996841474197,230.41446178894745,714.8819531668747,station_owner_1748557700556,2025-10-02
146.1686077065921,-92.49631846291841,405.2508085478305,station_owner_1748557700556,2025-10-03
488.90560461069003,230.62040191587013,728.7815492268514,station_owner_1748557700556,2025-10-04
272.1885109895084,18.030269298114238,541.1318651313811,station_owner_1748557700556,2025-10-05
109.19833238204623,-140.699023943681,367.34133998803566,station_owner_1748557700556,2025-10-06
314.54369191148265,78.28055852615796,547.3718866861163,station_owner_1748557700556,2025-10-07
333.4482759536799,77.97070263594078,591.5719718986103,station_owner_1748557700556,2025-10-08
470.98062077033194,204.98728867110427,714.9095000856408,station_owner_1748557700556,2025-10-09
149.1792600617044,-124.46692981079174,381.06859497190925,station_owner_1748557700556,2025-10-10
491.91625696625323,242.236763226972,748.655957845685,station_owner_1748557700556,2025-10-11
275.1991633445481,16.937593431325563,526.3685542959969,station_owner_1748557700556,2025-10-12
112.20898473677164,-119.85705928113582,374.32680729937766,station_owner_1748557700556,2025-10-13
317.5543442660384,65.0667940028993,579.8480507542348,station_owner_1748557700556,2025-10-14
336.4589283091061,73.13225932935457,589.7170312343675,station_owner_1748557700556,2025-10-15
473.9912731252241,215.2528021809961,739.940045645923,station_owner_1748557700556,2025-10-16
152.18991241652574,-101.97081286726304,427.1006703922204,station_owner_1748557700556,2025-10-17
494.9269093204938,249.45801057249585,751.0094158353575,station_owner_1748557700556,2025-10-18
278.2098156995788,-1.0897758096917252,525.857400857548,station_owner_1748557700556,2025-10-19
115.21963709244302,-152.0879298227822,363.8345757963576,station_owner_1748557700556,2025-10-20
320.56499662140686,65.58538294575416,578.4216296465266,station_owner_1748557700556,2025-10-21
339.46958066453226,90.0416947524195,587.3836651609115,station_owner_1748557700556,2025-10-22
477.00192547999507,222.2731811104046,728.5284423396623,station_owner_1748557700556,2025-10-23
155.20056477163806,-84.03279688031873,420.41715737879696,station_owner_1748557700556,2025-10-24
497.937561676057,253.69508764256412,752.4861605503094,station_owner_1748557700556,2025-10-25
201.12950568701456,-8.504969950567407,415.49455075834027,station_owner_1748558005190,2025-08-08
9.535258994034926,-194.0963108143729,228.4261368112941,station_owner_1748558005190,2025-08-10
254.71728597040794,53.084987313488874,460.63160759127476,station_owner_1748558005190,2025-08-15
124.9942062843642,-84.29388121840404,348.0214605680034,station_owner_1748558005190,2025-08-20
308.305066318762,96.80334689932025,510.55114628992175,station_owner_1748558005190,2025-08-22
116.71081966518813,-96.3019911203244,323.7795091261179,station_owner_1748558005190,2025-08-24
223.88638052055944,16.445059681999542,426.7210429743936,station_owner_1748558005190,2025-09-07
415.32958998745784,218.0789530025623,621.4356594367532,station_owner_1748558005190,2025-09-09
65.34264840039114,-134.85919190873165,266.2274817510322,station_owner_1748558005190,2025-09-13
468.91737044499905,257.54822026608355,682.0144342746167,station_owner_1748558005190,2025-09-16
339.3453280100147,155.98853437582244,548.7918004535674,station_owner_1748558005190,2025-09-17
345.6643318274231,152.7986923078401,546.9644001734384,station_owner_1748558005190,2025-09-18
522.6561880722775,306.9584484637571,727.8959897191259,station_owner_1748558005190,2025-09-19
118.9304288588782,-85.40704642348662,339.3493905142136,station_owner_1748558005190,2025-09-20
331.0619414373955,136.93370665882284,528.8808178502745,station_owner_1748558005190,2025-09-21
376.28621709754896,172.15263987735415,580.4848038904936,station_owner_1748558005190,2025-09-22
522.5051509033142,305.68516956602554,729.7280987153737,station_owner_1748558005190,2025-09-23
392.9331084687941,192.21648802342187,601.7134488893747,station_owner_1748558005190,2025-09-24
399.2521122851557,185.21343009006463,607.4176500698817,station_owner_1748558005190,2025-09-25
576.2439685305203,360.5723628362881,791.3548302633272,station_owner_1748558005190,2025-09-26
172.51820931652506,-30.523501079646365,366.0632852083121,station_owner_1748558005190,2025-09-27
384.64972189553237,187.6948336819006,589.2223094982943,station_owner_1748558005190,2025-09-28
429.87399755619634,239.61989763739487,635.9304923384913,station_owner_1748558005190,2025-09-29
576.0929313616293,361.42196739516464,780.3010664934343,station_owner_1748558005190,2025-09-30
446.5208889260786,241.30079802650792,659.5699006814849,station_owner_1748558005190,2025-10-01
452.8398927428883,259.7944540445628,653.1221815993878,station_owner_1748558005190,2025-10-02
629.8317489878913,427.56278518515495,838.6133015369792,station_owner_1748558005190,2025-10-03
226.10598977426346,21.566310708793523,436.11685634349345,station_owner_1748558005190,2025-10-04
438.2375023531272,240.51334429974554,634.7273145064124,station_owner_1748558005190,2025-10-05
483.4617780135378,278.1510895402723,696.4183348474539,station_owner_1748558005190,2025-10-06
629.6807118183967,434.0461773702192,837.884730947451,station_owner_1748558005190,2025-10-07
500.10866938404325,290.57967265478527,725.0140948103224,station_owner_1748558005190,2025-10-08
506.4276732001421,292.3284907761897,714.1538204084178,station_owner_1748558005190,2025-10-09
683.419529445698,479.66587613351675,887.9343246913108,station_owner_1748558005190,2025-10-10
279.69377023200184,84.50722985158357,483.19694074119906,station_owner_1748558005190,2025-10-11
491.82528281058177,269.36726779035075,690.4111287981893,station_owner_1748558005190,2025-10-12
537.0495584716053,333.62456499920154,737.0522814225051,station_owner_1748558005190,2025-10-13
683.2684922767116,468.3327092149075,899.1633898637069,station_owner_1748558005190,2025-10-14
553.6964498411933,342.28312350666266,764.7620361715668,station_owner_1748558005190,2025-10-15
560.0154536578748,360.2151503125804,763.111338689295,station_owner_1748558005190,2025-10-16
312.4892400000476,138.27602046026087,490.0341660727202,station_owner_1748558182146,2025-07-31
278.5022072503372,105.69261837775815,442.77643898065634,station_owner_1748558182146,2025-08-03
288.1494184208877,124.88240897948371,452.34330163668875,station_owner_1748558182146,2025-08-07
352.28480844933415,179.31781551708664,524.5254931792444,station_owner_1748558182146,2025-08-11
327.9449868661762,148.2589095830358,499.9543588293878,station_owner_1748558182146,2025-08-18
205.48274249610603,24.404575948555962,369.37346981147795,station_owner_1748558182146,2025-08-24
156.803099320265,-9.641890240798054,324.48009471038324,station_owner_1748558182146,2025-09-07
129.98827801002545,-44.60324526094747,306.128186044369,station_owner_1748558182146,2025-09-26
65.9934341217292,-93.21527767815083,244.52426121533537,station_owner_1748558182146,2025-09-27
83.78363455644421,-95.71623318306465,248.8918839016142,station_owner_1748558182146,2025-09-28
181.90605733626907,13.669569232993894,359.04680097794306,station_owner_1748558182146,2025-09-29
55.56205033316482,-111.24792832882906,241.2458103800682,station_owner_1748558182146,2025-09-30
52.08502373732364,-125.85877107932048,218.76508074835317,station_owner_1748558182146,2025-10-01
93.43084572186106,-88.53981173689505,252.98813563941684,station_owner_1748558182146,2025-10-02
105.64845642208655,-71.0124862472993,283.4974500648154,station_owner_1748558182146,2025-10-03
41.65361253356082,-124.49103990952992,210.23906509210997,station_owner_1748558182146,2025-10-04
59.44381296834618,-122.18403209255924,228.95006179594728,station_owner_1748558182146,2025-10-05
157.56623574829064,-15.771513457379951,320.1072423588559,station_owner_1748558182146,2025-10-06
31.222228745097084,-135.55549245703196,191.25756388065625,station_owner_1748558182146,2025-10-07
27.745202149303168,-140.11174459510895,207.98090888209515,station_owner_1748558182146,2025-10-08
69.09102413363283,-92.03106391179772,235.78830743918482,station_owner_1748558182146,2025-10-09
81.30863483397363,-95.80764234566486,252.08390001320086,station_owner_1748558182146,2025-10-10
17.313790945392412,-143.39588617520644,182.9123544439664,station_owner_1748558182146,2025-10-11
35.103991380090065,-136.70919802290587,201.37834848370977,station_owner_1748558182146,2025-10-12
133.2264141602701,-36.92044204750287,283.04919180498405,station_owner_1748558182146,2025-10-13
6.882407156976427,-173.2880621813985,195.42630349540454,station_owner_1748558182146,2025-10-14
3.405380561381321,-183.44106224218413,169.7540092855355,station_owner_1748558182146,2025-10-15
44.751202545695776,-127.28892631527992,222.11554246117615,station_owner_1748558182146,2025-10-16
56.96881324612994,-113.57047673931224,226.97505012180522,station_owner_1748558182146,2025-10-17
-7.026030642451474,-179.07397664525172,165.98228001502292,station_owner_1748558182146,2025-10-18
10.764169792110408,-162.86335535507806,183.0641591907331,station_owner_1748558182146,2025-10-19
108.88659257219877,-59.42420933595302,274.62790599276656,station_owner_1748558182146,2025-10-20
-17.457414431117684,-195.56672865098446,149.88218177260583,station_owner_1748558182146,2025-10-21
-20.934441026540497,-195.13033399410176,140.50476616198682,station_owner_1748558182146,2025-10-22
20.41138095760732,-149.16147519292835,198.31604498627354,station_owner_1748558182146,2025-10-23
32.628991658017014,-135.9480248061191,196.6516943139408,station_owner_1748558182146,2025-10-24
-31.365852230619907,-213.60801086133318,152.21716560143722,station_owner_1748558182146,2025-10-25
-13.575651795869362,-185.82435489221768,151.37205978212387,station_owner_1748558182146,2025-10-26
100.64521499984258,33.73582056809704,170.9137062027918,station_owner_1748558263315,2025-07-31
182.575764176626,116.19561495360983,246.8921576941889,station_owner_1748558263315,2025-08-01
112.25766611213103,44.95044179028024,183.65876953012665,station_owner_1748558263315,2025-08-06
119.35580972557511,47.34523816607111,192.11562456983177,station_owner_1748558263315,2025-08-14
116.29165821425343,48.70900782607343,183.7409545435277,station_owner_1748558263315,2025-08-24
140.32355819011298,65.13939550306776,204.39200322003353,station_owner_1748558263315,2025-08-27
140.00233514573355,70.82965449201753,210.5475430983367,station_owner_1748558263315,2025-09-08
140.00244080580347,75.58026361584301,206.77852133563164,station_owner_1748558263315,2025-09-09
159.03415290462846,89.63147986737957,229.33638766244272,station_owner_1748558263315,2025-09-10
168.38945026254254,99.6817405457015,236.9410953042199,station_owner_1748558263315,2025-09-17
153.71284764451048,88.55357375571883,223.13553177552149,station_owner_1748558263315,2025-09-21
257.4181430425563,188.53825788887,326.99178037426014,station_owner_1748558263315,2025-09-26
170.51431315794818,96.15253911573105,239.50084138468088,station_owner_1748558263315,2025-09-27
163.0681450026265,95.35572524008577,228.33173022128003,station_owner_1748558263315,2025-09-28
168.06822721796982,103.45132372037345,244.68057331487182,station_owner_1748558263315,2025-09-29
168.06833287935603,94.75294520608306,237.42872127886835,station_owner_1748558263315,2025-09-30
187.10004497857295,120.13668541036999,255.41941817366597,station_owner_1748558263315,2025-10-01
184.84289122546215,112.87817731773066,251.94468327309423,station_owner_1748558263315,2025-10-02
266.77344040057403,197.7180884903834,338.130068009361,station_owner_1748558263315,2025-10-03
179.8696105158228,113.34772131533285,250.9190897536003,station_owner_1748558263315,2025-10-04
172.42344236042936,105.24500637309312,241.76825692700353,station_owner_1748558263315,2025-10-05
177.42352457592722,113.37351580822342,246.71710715961987,station_owner_1748558263315,2025-10-06
177.42363023714148,108.39799449051931,244.4320683247772,station_owner_1748558263315,2025-10-07
196.45534233660823,130.45711063130747,264.74208441362146,station_owner_1748558263315,2025-10-08
194.19818858326778,123.9679239751526,264.3908990431502,station_owner_1748558263315,2025-10-09
276.1287377585633,207.6219911611389,344.27761920613796,station_owner_1748558263315,2025-10-10
189.22490787369742,118.48913636934535,260.9380733170684,station_owner_1748558263315,2025-10-11
181.77873971857466,112.41442956557526,249.22491199872127,station_owner_1748558263315,2025-10-12
186.77882193398707,118.55989256574968,252.6540172317928,station_owner_1748558263315,2025-10-13
186.77892759526074,117.03405067197376,257.17542518062396,station_owner_1748558263315,2025-10-14
205.8106396945223,137.25670765922993,275.82158559609485,station_owner_1748558263315,2025-10-15
203.55348594129705,136.21719637756914,271.83182841550587,station_owner_1748558263315,2025-10-16
285.4840351165781,211.2716685422165,355.6985600971127,station_owner_1748558263315,2025-10-17
198.5802052317773,133.36767009129096,269.6416639314043,station_owner_1748558263315,2025-10-18
191.13403707653407,125.17867046145902,258.0398614381586,station_owner_1748558263315,2025-10-19
196.13411929186748,132.80181436123465,268.73465957373713,station_owner_1748558263315,2025-10-20
196.13422495321308,129.00799420543686,264.4049226683241,station_owner_1748558263315,2025-10-21
215.16593705243633,141.44784783635023,286.0717528298344,station_owner_1748558263315,2025-10-22
212.9087832993779,145.01476214070598,275.8051471916495,station_owner_1748558263315,2025-10-23
294.83933247456747,225.80006113700514,364.422587441425,station_owner_1748558263315,2025-10-24
207.93550258965195,139.4660171694852,276.9984045733812,station_owner_1748558263315,2025-10-25
200.48933443449354,134.7880330976741,271.39081175903056,station_owner_1748558263315,2025-10-26
84.52031249975266,-17.983837150121143,186.17055756813156,station_owner_1748558385461,2025-08-21
294.20501347027323,194.5888264759178,395.89457763509495,station_owner_1748558385461,2025-08-26
115.00112445149891,-3.6924040191125815,215.63524823609967,station_owner_1748558385461,2025-08-31
80.00437414904262,-21.28415066978454,183.1173348428617,station_owner_1748558385461,2025-09-03
136.71176597640945,28.27079808548221,237.37625457227955,station_owner_1748558385461,2025-09-05
150.0001421103605,45.09440341689319,252.4431795807077,station_owner_1748558385461,2025-09-13
330.78223008288677,215.70901042453715,432.2328396954222,station_owner_1748558385461,2025-09-16
145.48234020450954,37.97146009859187,250.9280761767747,station_owner_1748558385461,2025-09-25
173.28898257571313,74.56642654908227,279.8498929392863,station_owner_1748558385461,2025-09-26
174.38495318834245,70.93819801562182,277.0091365703038,station_owner_1748558385461,2025-09-27
163.7707465965479,56.1603829841723,263.73576394531085,station_owner_1748558385461,2025-09-28
175.5010280369551,72.92796413027901,276.66872841494626,station_owner_1748558385461,2025-09-29
355.16704116413223,253.28172333411916,457.2003647884862,station_owner_1748558385461,2025-09-30
128.77399628759446,27.88440014261565,236.99904199450927,station_owner_1748558385461,2025-10-01
157.67474574513085,54.790137203126484,256.23508329123194,station_owner_1748558385461,2025-10-02
185.48138811612029,85.71892717872159,294.7409735435114,station_owner_1748558385461,2025-10-03
186.57735872927327,82.51681165083696,288.72702669114364,station_owner_1748558385461,2025-10-04
175.96315213764177,75.66325098756421,280.79050450632667,station_owner_1748558385461,2025-10-05
187.69343357711875,83.59418598046021,293.79825248985236,station_owner_1748558385461,2025-10-06
367.35944670480046,258.0287479896522,470.2936252797536,station_owner_1748558385461,2025-10-07
140.96640182819155,44.38232347895395,249.23916987763425,station_owner_1748558385461,2025-10-08
169.8671512856089,69.99000720650854,274.2159515614019,station_owner_1748558385461,2025-10-09
197.6737936569305,93.82252864064723,309.94821996595084,station_owner_1748558385461,2025-10-10
198.76976427020412,100.5152462619857,306.30035178956433,station_owner_1748558385461,2025-10-11
188.1555576780081,80.32022238671112,298.12160557363086,station_owner_1748558385461,2025-10-12
199.8858391178407,91.9427025111238,294.4090134420275,station_owner_1748558385461,2025-10-13
379.5518522454232,276.6391761564638,485.7528545864946,station_owner_1748558385461,2025-10-14
153.1588073686275,46.642009422035905,256.37908778050115,station_owner_1748558385461,2025-10-15
182.05955682623025,71.91741176103793,282.64236161017556,station_owner_1748558385461,2025-10-16
209.8661991974551,95.77057255254482,314.7071016363923,station_owner_1748558385461,2025-10-17
210.9621698103086,111.37587021030136,319.44632454879246,station_owner_1748558385461,2025-10-18
200.34796321876053,97.57975275653934,298.2506924218087,station_owner_1748558385461,2025-10-19
212.0782446587648,102.76615027796018,312.25988073428033,station_owner_1748558385461,2025-10-20
391.7442577860687,288.46348547012235,497.6256925322494,station_owner_1748558385461,2025-10-21
165.35121290906346,62.34579120788374,259.743291472998,station_owner_1748558385461,2025-10-22
194.25196236716468,87.95871753637707,297.88056528401654,station_owner_1748558385461,2025-10-23
222.05860473826527,119.84413184249598,320.54236518831465,station_owner_1748558385461,2025-10-24
223.15457535123943,113.54225386294546,325.9274446767992,station_owner_1748558385461,2025-10-25
212.54036875951294,110.8703491838754,314.81379989905696,station_owner_1748558385461,2025-10-26
46.545856000163205,-192.90813804218544,285.5068621845199,station_owner_1748558830335,2025-07-31
39.426201503086844,-202.1568760636509,286.77537495351277,station_owner_1748558830335,2025-08-01
57.00303614026886,-191.1447794477386,310.8861325349069,station_owner_1748558830335,2025-08-08
675.8360425948746,430.65634343998295,926.3725629770972,station_owner_1748558830335,2025-08-10
511.41849412793806,272.1857938085044,780.8821066035582,station_owner_1748558830335,2025-08-11
81.69952531657701,-155.48490070390966,331.4103704265662,station_owner_1748558830335,2025-08-14
546.5721635192155,286.1108238438682,808.5103030640553,station_owner_1748558830335,2025-08-25
102.7764483134396,-129.63106379863305,360.66357747021095,station_owner_1748558830335,2025-08-26
116.85319471416663,-131.74746611942408,361.6514795443916,station_owner_1748558830335,2025-08-28
564.1489982542527,319.7163504321931,819.6189897631604,station_owner_1748558830335,2025-09-01
120.35328305608915,-119.70165320272062,360.0578606577598,station_owner_1748558830335,2025-09-02
189.0786681673289,-61.916734644571044,445.29159782935557,station_owner_1748558830335,2025-09-06
137.93011787787717,-113.48958888929334,398.83135725173435,station_owner_1748558830335,2025-09-09
144.88720984604768,-114.0112790595448,380.80138060072346,station_owner_1748558830335,2025-09-12
206.6558778757554,-56.40365515809915,433.26353029888116,station_owner_1748558830335,2025-09-13
763.7209660853594,514.6553722165626,1005.0594005379799,station_owner_1748558830335,2025-09-14
169.58594836306114,-77.70993035336467,444.3150568896856,station_owner_1748558830335,2025-09-18
224.23533678542339,-35.788918521101856,484.5972929992987,station_owner_1748558830335,2025-09-20
616.8832514176452,374.54601026035607,872.4986431925507,station_owner_1748558830335,2025-09-22
187.16540726302492,-69.80637676253318,436.8366547870452,station_owner_1748558830335,2025-09-25
180.04612765826272,-79.58255604796575,417.06757362054236,station_owner_1748558830335,2025-09-26
241.8147956859932,-10.119897885059869,509.55454803070705,station_owner_1748558830335,2025-09-27
798.8798838983594,565.0521044459294,1046.5204706617315,station_owner_1748558830335,2025-09-28
634.4627103182837,384.60163592819686,878.8362226246657,station_owner_1748558830335,2025-09-29
190.6673699969539,-60.17587348649145,433.909036050345,station_owner_1748558830335,2025-09-30
350.6782517211337,99.75141965623705,587.6085415519105,station_owner_1748558830335,2025-10-01
204.74486616298867,-48.14730446447424,449.5615191508303,station_owner_1748558830335,2025-10-02
197.62558655846598,-47.511810607142344,441.7725604964029,station_owner_1748558830335,2025-10-03
259.3942545860867,12.656067506290386,519.3478665092421,station_owner_1748558830335,2025-10-04
816.4593427978325,572.8685064204442,1069.9307466204757,station_owner_1748558830335,2025-10-05
652.0421692199695,401.7444179258661,895.4722092560842,station_owner_1748558830335,2025-10-06
208.24682889616963,-56.49829595740747,456.1337214268862,station_owner_1748558830335,2025-10-07
368.2577106214387,108.72762166667074,616.6697148468404,station_owner_1748558830335,2025-10-08
222.32432506359072,-14.467195759674722,477.9270321527876,station_owner_1748558830335,2025-10-09
215.20504545846063,-22.342027288370744,468.2359022512107,station_owner_1748558830335,2025-10-10
276.97371348618026,39.590476225607425,534.7758487565862,station_owner_1748558830335,2025-10-11
834.0388016976787,579.1291838513013,1068.2532456667882,station_owner_1748558830335,2025-10-12
669.6216281199139,422.3595528178116,916.5268200559134,station_owner_1748558830335,2025-10-13
225.82628779658816,-22.006861639037915,486.152764276585,station_owner_1748558830335,2025-10-14
385.8371695213543,132.47395934571765,638.8097512740216,station_owner_1748558830335,2025-10-15
239.90378396355447,-17.684228784476325,488.95450740394716,station_owner_1748558830335,2025-10-16
232.7845043587877,-32.61221553298495,483.70644684698925,station_owner_1748558830335,2025-10-17
294.5531723872263,56.61824792099559,545.7608660542418,station_owner_1748558830335,2025-10-18
851.6182605978015,591.4552206639028,1101.4173850437644,station_owner_1748558830335,2025-10-19
